ID đơn hàng,Trạng thái đặt hàng,Checkout id,Thời Gian Đặt Hàng,Thời gian hoàn thành,Thời gian Click,Tên Shop,Shop id,Loại Shop,Item id,Tên Item,ID Model,Loại sản phẩm,Promotion id,L1 Danh mục toàn cầu,L2 Danh mục toàn cầu,L3 Danh mục toàn cầu,Giá(₫),Số lượng,Loại Hoa hồng,Đối tác chiến dịchr,Giá trị đơn hàng (₫),Số tiền hoàn trả (₫),Tỷ lệ sản phẩm hoa hồng Shope,Hoa hồng Shopee trên sản phẩm(₫),Tỷ lệ sản phẩm hoa hồng người bán,Hoa hồng Xtra trên sản phẩm(₫),Tổng hoa hồng sản phẩm(₫),Hoa hồng đơn hàng từ Shopee(₫),Hoa hồng đơn hàng từ Người bán(₫),Tổng hoa hồng đơn hàng(₫),Tên MNC đã liên kết,Mã hợp đồng MCN,Mức phí quản lý MCN,Phí quản lý MCN(₫),Mức hoa hồng tiếp thị liên kết theo thỏa thuận,Hoa hồng ròng tiếp thị liên kết(₫),Trạng thái sản phẩm liên kết,Ghi chú sản phẩm,Loại thuộc tính,Trạng thái người mua,Sub_id1,Sub_id2,Sub_id3,Sub_id4,Sub_id5,Kênh
2602208D7WB76K,Hoàn thành,225289102205351,2026-02-20 19:18:23,2026-03-02 06:15:06,2026-02-17 20:15:39,lemmon.vn,684996377,Preferred(CB),17798512587,3 cái / lốc yếm trẻ em phim hoạt hình bông không thấm nước yếm dễ thương & vải ợ phụ kiện sơ sinh 0-2 tuổi,184507908356,Normal Product,,Mẹ & Bé,Đồ dùng ăn dặm cho bé,Yếm,132659,1,Shopee Comm,,112938,,10.00%,11293.8,0.00%,0,11293.8,11293.8,0,11293.8,,0,0.00%,0,100.00%,11293.8,Hoàn thành,,Đơn hàng từ cùng một Shop,Đã tồn tại,SHPAAR26,BodyCotton0402,,,,Others
2602208CQPK28V,Hoàn thành,225288558253387,2026-02-20 19:09:19,2026-02-28 15:48:32,2026-02-20 19:04:17,Sen Đá của Đan,1056464222,C2C(Non-CB),40460108919,Sen đá bèo phượng hoàng size trung cây 12-15cm LINHDAN GARDEN,270850077827,Normal Product,,Nhà cửa & Đời sống,Làm vườn,Cây cảnh,29000,1,XTRA Comm,,29000,,4.50%,1305,7.00%,2030,3335,3510,5460,8970,,0,0.00%,0,100.00%,8970,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,SetDinhHoa2701,,,,Facebook
2602208CQPK28V,Hoàn thành,225288558253387,2026-02-20 19:09:19,2026-02-28 15:48:32,2026-02-20 19:04:17,Sen Đá của Đan,1056464222,C2C(Non-CB),40810801710,"sen đá cúc trắng LINHDAN GARDEN. Size bầu 5-7cm, lỗi 1 đổi 1!",157900864430,Normal Product,,Nhà cửa & Đời sống,Làm vườn,Cây cảnh,17000,1,XTRA Comm,,17000,,4.50%,765,7.00%,1190,1955,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,SetDinhHoa2701,,,,Facebook
2602208CQPK28V,Hoàn thành,225288558253387,2026-02-20 19:09:19,2026-02-28 15:48:32,2026-02-20 19:04:17,Sen Đá của Đan,1056464222,C2C(Non-CB),43162627840,sen đá bèo nhật size trung 10-12cm LINHDAN GARDEN,301059227770,Normal Product,,Nhà cửa & Đời sống,Làm vườn,Cây cảnh,32000,1,XTRA Comm,,32000,,4.50%,1440,7.00%,2240,3680,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,SetDinhHoa2701,,,,Facebook
2602208CMEK7CW,Hoàn thành,225288449209826,2026-02-20 19:07:30,2026-03-01 16:28:53,2026-02-20 12:34:43,Bata Việt Nam,1474379598,Preferred(Non-CB),29726650670,"1 Bịch bỉm quần/dán BATA Nhật Bản cho bé, đai eo cánh hoa, mềm mại và chống tràn tối đa (NB--XXL)",277001612496,Normal Product,,Mẹ & Bé,Tã & bô em bé,Tã dùng một lần,188000,1,Ưu đãi do người bán mời,,152884,,4.50%,6879.78,6.00%,9173.04,16052.82,6879.78,9173.04,16052.82,,0,0.00%,0,100.00%,16052.82,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCotton0402,,,,Others
2602208CGA1UJB,Hoàn thành,225288310228654,2026-02-20 19:05:10,2026-03-01 14:22:34,2026-02-20 12:17:49,hoacuctrang19901,41592556,C2C(Non-CB),24732572481,"Son Blur Fudge Tint Nhung Lỳ màu 2,3,4,8,6,8,17,18",158679420422,Normal Product,,Sắc Đẹp,Trang điểm,Trang điểm môi,157000,1,XTRA Comm,,128740,,4.50%,5793.3,1.00%,1287.4,7080.7,5793.3,1287.4,7080.7,,0,0.00%,0,100.00%,7080.7,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,DXYTuiXinh2101,,,,Facebook
2602208CD8SRDJ,Hoàn thành,225288208249038,2026-02-20 19:03:32,2026-02-27 12:13:39,2026-02-18 09:42:52,Little Maven ,2394268,Shopee Mall(Non-CB),27832991659,Quần lót bé gái Little Maven - Malwee [COMBO 4 CHIẾC] Quần chip tam giác chất cotton mềm mịn cho bé gái A2011,159125308883,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo bé gái,Đồ lót,189000,1,Shopee Comm,,166320,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,VayXepLiPolo0402,,,,Facebook
2602208CAMV59B,Hoàn thành,225288120247462,2026-02-20 19:02:04,2026-02-24 20:29:45,2026-02-19 07:23:45,Đậu Đậu Store - Mẹ Và Bé,1149299588,Preferred(Non-CB),24971145940,Combo 3/5 Bộ dài tay thun petit VT cho bé sơ sinh phối màu in hoạ tiết cho bé 0 - 9 tháng Đậu Đậu Store [DL01],227279134763,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo trẻ em,Bộ quần áo,239000,1,XTRA Comm,,207680,,0.00%,0,8.00%,16614.4,16614.4,0,16614.4,16614.4,,0,0.00%,0,100.00%,16614.4,Hoàn thành,,Đơn hàng từ cùng một Shop,Đã tồn tại,SHPAAR26,SetCongTu0502,,,,Others
2602208C5TB469,Hoàn thành,225287958203813,2026-02-20 18:59:18,2026-02-28 12:34:34,2026-02-20 16:30:50,MOSSDOOM.VN,984524615,Shopee Mall(CB),18681798924,MOSSDOOM Darby Bag Túi xách nữ thiết kế đơn giản dễ phối đồ thời trang,235402742705,Normal Product,,Túi Ví Nữ,Túi đeo chéo & Túi đeo vai,,309000,1,XTRA Comm,,233604,,4.50%,10512.18,4.00%,9344.16,19856.34,10512.18,9344.16,19856.34,,0,0.00%,0,100.00%,19856.34,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,SetcaMap0502,,,,Facebook
2602208BRRNGBM,Hoàn thành,225287520245540,2026-02-20 18:52:04,2026-02-26 21:29:08,2026-02-20 12:11:48,Dược Phẩm Hoa Linh Miền Bắc,204172029,Shopee Mall(Non-CB),24860707547,Dầu xả dược liệu Nguyên Xuân hương bưởi 160g,207292079163,Normal Product,,Sắc Đẹp,Chăm sóc tóc,Dầu xả,92000,1,XTRA Comm,,92000,,4.50%,4140,1.00%,920,5060,4140,920,5060,,0,0.00%,0,100.00%,5060,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,SetDinhHoa2701,,,,Facebook
2602208BRMUJ9W,Hoàn thành,225287516249491,2026-02-20 18:52:00,2026-02-26 02:19:04,2026-02-20 18:50:51,Cá Mập Con.,16994812,Preferred(Non-CB),40578577845,"[Tách Sét] Cá Mập Con - Ts748: Áo Len Hồng Cổ Bèo Đính Nơ, Chân Váy Be Hồng Tutu Bé Gái Qccc",380525607389,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo bé gái,Com lê & đồ bộ,340000,1,XTRA Comm,,289000,,0.00%,0,5.00%,14450,14450,0,14450,14450,,0,0.00%,0,100.00%,14450,Hoàn thành,,Đơn hàng từ cùng một Shop,Đã tồn tại,SHPAAR26,SetcaMap0502,,,,Facebook
2602208BCT9GV8,Đã hủy,225287120293903,2026-02-20 18:45:40,--,2026-02-20 18:44:06,Shopmynhi1,1093810336,Preferred(Non-CB),42459894492,"Túi xách nữ mini vải đan phối da kèm móc chó dễ thương, đeo chéo tay xách thời trang đi chơi dạo phố Mynhi SMN81",280831406765,Normal Product,,Túi Ví Nữ,Túi quai xách,,105000,0,XTRA Comm,,0,95000,10.00%,0,10.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ cùng một Shop,Đã tồn tại,SHPAAR26,DXYTuiXo0402,,,,Others
2602208BCBYPAR,Hoàn thành,225287105296713,2026-02-20 18:45:25,2026-02-24 18:00:34,2026-02-20 18:41:37,MeikoDeft.vn,1263802006,C2C(CB),43610703395,SPKE 12 Lưới Đầy Màu Sắc Nơ Bộ Nhựa Ruy Băng Móng Tay Nghệ Thuật Phụ Kiện Trang Trí DIY Làm Móng Tay Móng Tay Đá Quý VN,253685037672,Normal Product,,Sắc Đẹp,"Chăm sóc tay, chân & móng",Chăm sóc móng,48100,1,XTRA Comm,,13100,,4.50%,589.5,1.00%,131,720.5,589.5,131,720.5,,0,0.00%,0,100.00%,720.5,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,DXYTuiXo0402,,,,Others
2602208AME44CM,Hoàn thành,225286301227344,2026-02-20 18:31:42,2026-02-24 21:12:15,2026-02-20 18:26:28,Bỉm Sữa Thảo Nhi,1470473159,Preferred(Non-CB),44368146475,[TẶNG THÊM 10 MIẾNG] TÃ BỈM BEMOM SUMMER NỘ ĐỊA HÀN QUỐC,370109226489,Normal Product,,Mẹ & Bé,Tã & bô em bé,Tã dùng một lần,295000,1,XTRA Comm,,259600,,4.50%,11682,1.00%,2596,14278,11682,2596,14278,,0,0.00%,0,100.00%,14278,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,DXYTuiXinh2101,,,,Facebook
2602208AFCXQE7,Hoàn thành,225286132236376,2026-02-20 18:28:52,2026-03-03 12:28:13,2026-02-20 15:37:15,STRIANIX_STORE,770459745,Preferred(Non-CB),23675582055,"Kem Strianix-P Pháp 50g/100g - Làm Mờ Vết Rạn Đỏ, Hạn Chế Ngứa Rạn Cho Phụ Nữ Mang Thai Sau Sinh",194814794410,Normal Product,,Mẹ & Bé,Chăm sóc sức khỏe mẹ,Kem dưỡng ẩm cho mẹ,1025000,1,Ưu đãi do người bán mời,,928000,,4.50%,41760,4.00%,37120,78880,41760,37120,78880,,0,0.00%,0,100.00%,78880,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602208AAP985T,Hoàn thành,225285974249818,2026-02-20 18:26:18,2026-02-26 16:10:56,2026-02-20 18:12:29,Túi Xách CHAMA Store,1287267932,Preferred(Non-CB),51601091072,"Ví mini hello  kitty 2size 12cm 18cm Đựng tiên, thẻ siêu xinh,  bản có hộp, ko hộp (ảnh shop chụp)",267140282202,Normal Product,,Túi Ví Nữ,Ví,Ví mini đựng tiền,60685,1,XTRA Comm,,48547,,4.50%,2184.615,1.50%,728.205,2912.82,2184.615,728.205,2912.82,,0,0.00%,0,100.00%,2912.82,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,DXYTuiXo0402,,,,Facebook
2602208AAP985R,Hoàn thành,225285974249818,2026-02-20 18:26:18,2026-02-28 18:10:49,2026-02-20 18:12:29,lovelyhome005.vn,178706384,Preferred(CB),24918279332,Mới Lớn Ngọt Ngào Bé Gái Nhiều Màu Sắc Đuôi Ngựa Scrunchies Tóc Đầu Dây Buộc Tóc,240454311479,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Phụ kiện trẻ em & trẻ sơ sinh,Phụ kiện tóc,13606,1,XTRA Comm,,10886,,0.00%,0,3.00%,326.58,326.58,0,326.58,326.58,,0,0.00%,0,100.00%,326.58,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,DXYTuiXo0402,,,,Facebook
26022089WSCQ6M,Hoàn thành,225285542293988,2026-02-20 18:19:22,2026-02-23 12:00:12,2026-02-19 18:21:57,Bobby - Gian Hàng Chính Hãng,63521925,Shopee Mall(Non-CB),19084104377,[MỚI][TẶNG MIẾNG] Tã quần mở một bên Bobby dành cho bé sơ sinh size NB70+6/NB-S74/S80/ S-M62,217027183477,Normal Product,,Mẹ & Bé,Tã & bô em bé,Tã dùng một lần,197000,1,Shopee Comm,,173360,,4.50%,7801.2,0.00%,0,7801.2,7801.2,0,7801.2,,0,0.00%,0,100.00%,7801.2,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCotton0402,,,,Facebook
26022089E8EPNA,Hoàn thành,225285020216805,2026-02-20 18:10:20,2026-02-25 23:35:42,2026-02-20 18:01:09,YEN CHI BOUTIQUE,33680938,Preferred(Non-CB),24965035659,Quần Jeans suông nữ 2 túi trước . Quần bò ống rộng cạp cao phong cách,255368946600,Normal Product,,Thời Trang Nữ,Quần jeans,,132000,1,XTRA Comm,,108240,,4.50%,4870.8,3.00%,3247.2,8118,4870.8,3247.2,8118,,0,0.00%,0,100.00%,8118,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,DXYGiayBetXinh0801,,,,Others
26022089A6SXHT,Hoàn thành,225284884261371,2026-02-20 18:08:04,2026-02-25 10:17:18,2026-02-17 18:58:37,ATĐ Việt Nam _An Tâm Tiêu Dùng,381432044,Preferred(Non-CB),48450775607,Molfix Oxygen Ultra – Tã Quần Siêu Mỏng | M76+6 L68+6 XL62+6 XXL56+6 | Chính Hãng,335067920378,Normal Product,,Mẹ & Bé,Tã & bô em bé,Tã dùng một lần,260466,1,XTRA Comm,,260466,,4.50%,11720.97,1.00%,2604.66,14325.63,11720.97,2604.66,14325.63,,0,0.00%,0,100.00%,14325.63,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCotton0402,,,,Others
260220890KQBE0,Hoàn thành,225284562272904,2026-02-20 18:02:42,2026-02-23 15:50:11,2026-02-20 16:33:50,3CE Official Store,1362679168,Shopee Mall(Non-CB),25840682635,Son len mịn lì nịnh môi 3CE Cashmere Hug Lipstick,168675580098,Normal Product,,Sắc Đẹp,Trang điểm,Trang điểm môi,381000,1,XTRA Comm,,292800,,4.50%,13176,2.50%,7320,20496,13176,7320,20496,,0,0.00%,0,100.00%,20496,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,BBRSoSinhNous3101,,,,Facebook
26022088WBSS6B,Hoàn thành,225284454297996,2026-02-20 18:01:14,2026-03-01 12:09:02,2026-02-20 12:06:24,BÁNH TRÁNG QUYÊN TÂY NINH,313173734,Preferred(Non-CB),10214854511,2 Bịch Bánh tráng Phơi Sương Dẻo Sate-Hành Phi-Hành Lá Muối Nhuyễn Siêu cay Bánh Tráng Quyên Tây Ninh,400357495395,Normal Product,,Thực phẩm và đồ uống,Đồ ăn vặt,Khác,23000,1,XTRA Comm,,16456,,4.50%,740.52,5.00%,822.8,1563.32,3960,4400,8360,,0,0.00%,0,100.00%,8360,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
26022088WBSS6B,Hoàn thành,225284454297996,2026-02-20 18:01:14,2026-03-01 12:09:02,2026-02-20 12:06:24,BÁNH TRÁNG QUYÊN TÂY NINH,313173734,Preferred(Non-CB),10214854511,2 Bịch Bánh tráng Phơi Sương Dẻo Sate-Hành Phi-Hành Lá Muối Nhuyễn Siêu cay Bánh Tráng Quyên Tây Ninh,400357495397,Normal Product,,Thực phẩm và đồ uống,Đồ ăn vặt,Khác,25000,1,XTRA Comm,,17886,,4.50%,804.87,5.00%,894.3,1699.17,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
26022088WBSS6B,Hoàn thành,225284454297996,2026-02-20 18:01:14,2026-03-01 12:09:02,2026-02-20 12:06:24,BÁNH TRÁNG QUYÊN TÂY NINH,313173734,Preferred(Non-CB),29885003062,Tóp Mỡ Mắm Tỏi Thơm Béo Giòn Rụm- Da Heo Tóp Mỡ| Bánh tráng Quyên Tây Ninh,59905580115,Normal Product,,Thực phẩm và đồ uống,Đồ ăn vặt,Khác,75000,1,XTRA Comm,,53658,,4.50%,2414.61,5.00%,2682.9,5097.51,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
26022088K3QG3Y,Đã hủy,225284110291150,2026-02-20 17:55:30,--,2026-02-20 16:36:25,QPYPG,1371590909,C2C(CB),51554852660,Ins Dễ Thương Nhấp Nháy Kim Cương Toàn Màn Hình KT Gương Trang Điểm Thích Hợp Cho iPhone15promax Vỏ Điện Thoại 16 / 17promax,238236385939,Normal Product,,Điện Thoại & Phụ Kiện,Phụ kiện,"Vỏ bao, Ốp lưng & Miếng dán",284223,0,XTRA Comm,,0,222889,4.50%,0,4.50%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,SetcaMap0502,,,,Facebook
26022088FSV9PP,Hoàn thành,225283999290047,2026-02-20 17:53:39,2026-02-24 20:29:35,2026-02-20 12:39:10,Sosinhchobeyeu,16280665,C2C(Non-CB),25856985499,(MS90)Body đùi tăm lạnh khuy lệch tai thú cực xinh cho bé,194858151489,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo trẻ em,Bộ đồ liền thân,39900,1,Shopee Comm,,39900,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
26022088CX83B2,Đã hủy,225283902214047,2026-02-20 17:51:42,--,2026-02-19 09:18:12,Shop Mẹ Và Bé Yêu_BonKids,122099948,Preferred(Non-CB),19375580146,"Bodysuit Body đùi xô muslin cho bé trai và bé gái sơ sinh từ 3-13kg, hàng đẹp cao cấp - BD82",231183593379,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo trẻ em,Bộ đồ liền thân,69000,0,XTRA Comm,,0,69000,0.00%,0,3.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,SetCongTu0502,,,,Facebook
260220880NCJGA,Hoàn thành,225283490278579,2026-02-20 17:44:50,2026-02-25 17:54:59,2026-02-20 16:44:44,Kero shop,827870586,C2C(Non-CB),26655449355,"Set phụ kiện, set bao tay bao chân cho bé NOUS [Keroshop]",296047062250,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Bao tay trẻ em & Tất,,70000,1,Shopee Comm,,70000,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,BBRSoSinhNous3101,,,,Facebook
260220880NCJGA,Hoàn thành,225283490278579,2026-02-20 17:44:50,2026-02-25 17:54:59,2026-02-20 16:44:44,Kero shop,827870586,C2C(Non-CB),26655449355,"Set phụ kiện, set bao tay bao chân cho bé NOUS [Keroshop]",296047062253,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Bao tay trẻ em & Tất,,55000,1,Shopee Comm,,55000,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,BBRSoSinhNous3101,,,,Facebook
26022087MPWFNF,Đã hủy,225283089221403,2026-02-20 17:38:09,--,2026-02-19 19:43:44,Ku Đô Shop 1,75006624,Preferred(Non-CB),25629094106,"Dép cross kim cương nam nữ classic off gird clog, dép đúc nguyên khối",185085450311,Normal Product,,Giày Dép Nam,Giày sục,,210000,0,XTRA Comm,,0,210000,4.50%,0,2.50%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng bị hủy vì giao hàng không thành công.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,BBRSoSinhNous3101,,,,Facebook
26022087M1185J,Hoàn thành,225283066278034,2026-02-20 17:37:46,2026-02-27 19:15:14,2026-02-18 23:40:39,ToysLit - Đồ Chơi Trí Tuệ,1647979999,Shopee Mall(Non-CB),49600279005,Combo 50/100/200 Khối Nam Châm ToysLit Xếp Hình MyCecRaft  Tặng Kèm Nhân Vật Vui Nhộn Cho Bé,445538898746,Normal Product,,Mẹ & Bé,Đồ chơi,Đồ chơi giáo dục,138000,1,XTRA Comm,,138000,,4.50%,6210,1.00%,1380,7590,6210,1380,7590,,0,0.00%,0,100.00%,7590,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,SetcaMap0502,,,,Facebook
26022087J7T5TD,Đã hủy,225283006278526,2026-02-20 17:36:47,--,2026-02-20 12:17:46,xxn1sw836t,292626794,C2C(Non-CB),26664624626,"Máy câu Kim loại YoLo BG, Yolo BF hàng hót121h",205476846095,Normal Product,,Thể Thao & Dã Ngoại,Dụng Cụ Thể Thao & Dã Ngoại,Câu Cá,299000,0,XTRA Comm,,0,298500,4.50%,0,4.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,SetDinhHoa2701,,,,Others
26022087E38MPE,Đã hủy,225282868295831,2026-02-20 17:34:48,--,2026-02-20 16:10:42,Quần Rẻ Cho GenZ,1625079990,Preferred(Non-CB),44317724755,[Combo 2 quần] Quần Ống Rộng Chất Đũi Cạp Chun Lưng Cao dài 100-104cm phong cách nhật bản Lên Dáng Siêu Xinh,296460366986,Normal Product,,Thời Trang Nữ,Quần,Quần dài,110000,0,XTRA Comm,,0,95000,4.50%,0,1.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,SetcaMap0502,,,,Facebook
260220877FHCJD,Hoàn thành,225282645274917,2026-02-20 17:30:45,2026-02-25 14:56:36,2026-02-19 20:59:02,Nature Foods Official Store,242086808,Shopee Mall(Non-CB),48152601283,[Qùa tặng ko bán] Bình iChill 500ml,345249853096,Normal Product,421829219533592_0_0,Nhà cửa & Đời sống,Bộ đồ bàn ăn,Bình nước & phụ kiện,0,1,XTRA Comm,,0,,4.50%,0,5.00%,0,0,7420.5,8245,15665.5,,0,0.00%,0,100.00%,15665.5,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,BBRSoSinhNous3101,,,,Facebook
260220877FHCJD,Hoàn thành,225282645274917,2026-02-20 17:30:45,2026-02-25 14:56:36,2026-02-19 20:59:02,Nature Foods Official Store,242086808,Shopee Mall(Non-CB),54602751530,[Combo2tặng1Gift] Hộp iChill Trà Đào Cam Sả Nước Thanh Nhiệt Sấy Thăng Hoa_ iChill topping Từ Trái Cây 120,360265125428,Normal Product,421829219533592_0_0,Thực phẩm và đồ uống,Đồ uống,Trà & trà túi lọc,180000,1,XTRA Comm,,164900,,4.50%,7420.5,5.00%,8245,15665.5,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,BBRSoSinhNous3101,,,,Facebook
260220874VHNYH,Hoàn thành,225282558254417,2026-02-20 17:29:18,2026-02-23 20:18:11,2026-02-19 13:31:02,CHOCKMEN Store,1278787265,Shopee Mall(Non-CB),27303806839,[RẺ VÔ ĐỊCH]Rây Lọc KINSGEM* CHOCKMEN Inox Cao Cấp Dày Dặn Muôi Vớt Bọt Ăn Lẩu Rây Cháo Đa Năng Nhà Bếp,197610397572,Normal Product,,Nhà cửa & Đời sống,Dụng cụ nhà bếp,Dụng cụ lọc,234840,1,XTRA Comm,,187872,,4.50%,8454.24,3.50%,6575.52,15029.76,8454.24,6575.52,15029.76,,0,0.00%,0,100.00%,15029.76,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,SetcaMap0502,,,,Facebook
2602208710JD9Q,Hoàn thành,225282428251353,2026-02-20 17:27:09,2026-02-28 13:29:14,2026-02-20 17:19:59,auoi.organic,1438379815,Preferred(Non-CB),42015613048,"(Combo 5 chiếc) Yếm Xô Hoạ Tiết, Yếm Xô Muslin 4 Lớp Xoay 360 Độ Cho Bé Sơ Sinh, Ăn Dặm Mềm Mại Thấm Hút Tốt",301285898885,Normal Product,,Mẹ & Bé,Đồ dùng ăn dặm cho bé,Yếm,76000,1,XTRA Comm,,76000,,4.50%,3420,3.50%,2660,6080,3420,2660,6080,,0,0.00%,0,100.00%,6080,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCotton0402,,,,Others
26022086WMTDX0,Hoàn thành,225282315277299,2026-02-20 17:25:15,2026-02-28 21:43:07,2026-02-20 17:17:35,Shop Linh Linh 66,1635454472,C2C(Non-CB),41223244982,Túi Xách Học Thêm Cho Học Sinh Tiểu Học Đủ Mẫu Cho Bé Trai Bé Gái  có nhiều ngăn 🌸🌸🌸,306891624271,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Phụ kiện trẻ em & trẻ sơ sinh,Túi xách & vali,50000,1,XTRA Comm,,50000,,0.00%,0,5.00%,2500,2500,0,2500,2500,,0,0.00%,0,100.00%,2500,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,DXYTuiXinh2101,,,,Facebook
26022086J7HQW5,Hoàn thành,225281932253372,2026-02-20 17:18:52,2026-02-24 06:51:44,2026-02-20 17:14:46,MOSSDOOM.VN,984524615,Shopee Mall(CB),28025506340,MOSSDOOM Lysmare Bag Thời trang dễ thương và nhỏ gọn Túi bánh quy cầm tay,252599864316,Normal Product,428678740263155_0_0,Túi Ví Nữ,Túi quai xách,,349000,1,XTRA Comm,,263844,,4.50%,11872.98,4.00%,10553.76,22426.74,11872.98,10553.76,22426.74,,0,0.00%,0,100.00%,22426.74,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,DXYTuiXo0402,,,,Facebook
26022086J7HQW5,Hoàn thành,225281932253372,2026-02-20 17:18:52,2026-02-24 06:51:44,2026-02-20 17:14:46,MOSSDOOM.VN,984524615,Shopee Mall(CB),49302089176,MOSSDOOM Express Giao hàng Đóng gói Hộp bìa cứng và bưu kiện Bao bì bên ngoài Hộp bìa cứng,315203307854,Normal Product,428678740263155_0_0,Văn Phòng Phẩm,Quà Tặng - Giấy Gói,Hộp Carton,0,1,Shopee Comm,,0,,4.50%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,DXYTuiXo0402,,,,Facebook
